username,userid,profile_location,created_at,text,retweet_count,source,coordinates
이보영 Bo Young Lee (she/her/they),137702760,New York City,2023-03-03 06:35:38,Tennessee is very clearly telling LGBTQ people they are unwanted and unwelcome in the state. https://t.co/ZqUpsbApLL,0,Twitter for iPhone,
Candy Mann From Brooklyn,1123013105238388736,From Brooklyn,2023-03-03 06:21:01,chess has good rep for poc and lgbtq,0,Twitter Web App,
Cliff W,1012466588510015488,"Brooklyn, NY",2023-03-03 05:38:02,Of course not. He’s all big and bad with racism against Blacks and the LGBTQ community. And touch when it comes to… https://t.co/L1r39XBahu,8,Twitter Web App,
NoelCaslerComedy🌙,1073047860260814848,New York City,2023-03-03 04:21:21,"I get so pissed off when I see legislative hate targeting kids, LGBTQ, minorities, state after state, GOP is trippi… https://t.co/d6dcK6ZVWx",312,Twitter for iPhone,
National Review,19417492,New York,2023-03-03 04:10:06,The Muslim activist organization CAIR has objected to the Michigan Senate’s passage of an expanded state human-righ… https://t.co/J5jFw9Y9WV,5,SocialFlow,
Psaki To ‘Em 🇺🇸🗽,22974059,NYC,2023-03-03 03:47:21,"The @GOP hates democracy, diversity, education, immigration, capitalism. They hate voting rights, women’s rights, L… https://t.co/9hNxNLTiW5",0,Twitter for iPhone,
Trey Avery,363316605,New York,2023-03-03 03:43:16,I don’t hear enough allies talking about this and the other legislative attacks on the LGBTQ community. It’s clear… https://t.co/jZuu6JdnMt,1,Twitter for iPhone,
Out Magazine,21713274,"New York, NY",2023-03-03 03:30:33,"As usual, queer Hollywood showed up and showed out at this year's Screen Actors Guild Awards! #ICYMI https://t.co/9XI64BuRF0",7,RebelMouse Application,
Kristina Hoti,261053776,New York,2023-03-03 03:21:45,@HRC @GovBillLee @HRC tell your DEI partner @Marriott Downtown Philadelphia to CANCEL their Moms for Liberty summit… https://t.co/zuBX6TsKCm,0,Twitter for iPhone,
Valentina,4416791233,"New York, USA",2023-03-03 03:08:40,@TinyBabyHands @philthy87 @chevelle83 @AsthmaBlows Your tweet reminds me of another email calling out “ being LGBTQ and having colored hair”,0,Twitter for iPhone,
Justice For Bucha - Slava Ukraini,705668492,NYC,2023-03-03 02:58:53,The Christian Nationalist wing of the GOP is engaging in the broadest curtailment of American's civil liberties sin… https://t.co/BIHL0dlkM8,7,Twitter Web App,
Tanya Miller,259745636,"New York, NY",2023-03-03 02:53:48,"@GOP Unless you are a cis woman, or LGBTQ, or read books, or own a business that Republicans don’t like. Then big gov is coming your way.",0,Twitter for iPhone,
Mark Davis,6489922,New York,2023-03-03 02:49:59,"When I lived in NYC most people I met from the south were in one of two groups, LGBTQ people who had to flee for th… https://t.co/T1AnD49SOp",0,Twitter for iPhone,
Biz Hurst,28736132,"sunnyside, queens, NY",2023-03-03 02:35:08,i picked a doctor in my healthcare system who said one of her interests was lgbtq+ fertility and that’s awesome but… https://t.co/Os8HaM7ftT,0,Twitter for iPhone,
W1nder_woman,74033362,NYC,2023-03-03 02:33:17,@All33Girl @BarryOCallahan @TDesechenes @LeadingReport Yeah the switch ain't gonna happen here. If you want to see… https://t.co/wpq7RFZkll,0,Twitter for Android,
Out Magazine,21713274,"New York, NY",2023-03-03 02:21:28,Dallas' upcoming @UnleashedLGBTQ conference is bringing LGBTQ+ professionals from across the country together and i… https://t.co/j3w9pazFtP,6,RebelMouse Application,
I Meme Therefore I Am 🇺🇸,1511074777708085258,"New York, USA",2023-03-03 02:19:23,"LGBTQ-Activist Dem Mayor, Who Was 'Mentored' by Buttigieg, Arrested for Vile Charge

LINK: https://t.co/WlFCGAJTFS https://t.co/envQBIo9Qe",97,Twitter for iPhone,
Maurice W,806909972252606464,"New York, USA",2023-03-03 02:16:29,@Reiter5George The why is a valid question but as to who….  That is literally just one of tens of thousands of simi… https://t.co/kguPdiOQkz,0,Twitter for iPhone,
Out Leadership,849786595,New York,2023-03-03 02:12:05,Out Leadership Founder and CEO @toddsears is speaking at the largest LGBTQ+ Human Rights Conference in history at S… https://t.co/OUeXMxMePs,0,Twitter for iPhone,
Fags4Trump. ❌ Pronouns: Sir/Mr/Brother,4003051330,"Manhattan, NY",2023-03-03 01:52:04,"BUTTI BUDDIES—F4T LGBTQ-Activist Dem Mayor, Who Was 'Mentored' by Buttigieg, Arrested for Vile Charge https://t.co/imwGt3pquS",1,Twitter for iPhone,
ALOTO Home Base,1595168221052682240,"New York, NY",2023-03-03 01:44:47,"@ALOTOHomeRun @MiniPeach16 ""I’m fine with freedom but to much LGBTQ. Sorrry""",0,Twitter Web App,
Monte,1599178975787499521,"Brooklyn, NY",2023-03-03 01:42:48,"Declining birth rate 
Constant innovation in technology (numbing our mind) 
Banning Assault weapons 
Grooming our c… https://t.co/1FhFbusKI9",0,Twitter for iPhone,
R. Roman,1155570675010211840,"New York, NY",2023-03-03 01:38:28,"@shelikedmyvols @MATHLOV41395855 @leja_sebaatian @H2Pburgh @benshapiro @ClownWorld_ lol ok bro.

It was nice talkin… https://t.co/wnplZExomr",0,Twitter for iPhone,
Max Uhlenbeck 🌹🦉,408123216,"Brooklyn, NY",2023-03-03 01:26:44,"@FindingEQ I’m showing you global data that gives you, as someone who clearly has never thought of this before, som… https://t.co/sCRkUb4NCb",0,Twitter for iPhone,
Staying Sane,53084130,New York City,2023-03-03 01:22:06,"@VulcanHajin @PlatOtheophilus @libsoftiktok The symbol for biogender.

Do you know there is a wiki dedicated to lgb… https://t.co/EgCRB6yKKM",0,Twitter Web App,
madisonTHEpromoter,27918980,New York City,2023-03-03 01:21:32,We are honored to be part of Puerto Vallarta’s LGBTQ Pride celebrations this year kicking of the SHEnanigans. The N… https://t.co/kmIa2SETZc,0,Conte.ai,
AfricaYourBestLife,2729324279,New York NY,2023-03-03 01:13:17,@SnowHimbo @Holyscapegoat Ukraine is Anti Black Anti LGBTQ. AZOV Neo Nazi Militia is the National Guard for Ukraine… https://t.co/3MyaZvcoxA,0,Twitter for Android,
Live Out Loud,80383729,New York City,2023-03-03 01:12:59,"Join us! Hear from LGBTQ guest speakers, and interact with team members, from NBC Universal! TUESDAY, March 21st fr… https://t.co/AhtesMYzTH",0,Post Planner LLC,
"James Martin, SJ",226320142,New York City,2023-03-03 01:06:59,"...the Holy Spirit could be at work in the individual conscience or, more precisely, the conscience of those we con… https://t.co/4Gg2JhDZLA",11,Twitter Web App,
"James Martin, SJ",226320142,New York City,2023-03-03 01:06:59,"Much of this is based on an incoherent fear of LGBTQ people. Also, fear of the Holy Spirit active in some people wh… https://t.co/ZdBvqqeG4y",11,Twitter Web App,
"James Martin, SJ",226320142,New York City,2023-03-03 01:06:57,"Even after the original tweet was deleted later in the day, the hate and anger continued. And even though I've been… https://t.co/HAv0MFm6yD",11,Twitter Web App,
VARA,1555837080995090434,"New York, USA",2023-03-03 00:51:19,Boasting about being LGBTQ and still eating at Chick Fil A will never be the gag y’all think it is,0,Twitter for iPhone,
Hulu Live TV,1063020988437131264,"New York, USA",2023-03-03 00:49:11,Muslim group warns LGBTQ rights bill could encroach on religious liberty: 'Cramming this legislation through' - Fox… https://t.co/SnXdFnQTNV,0,dlvr.it,
Sawyer Seminar at Rutgers Newark,1512134862987177985,"Newark, New Jersey",2023-03-03 00:38:47,"Have you registered for the Wakanda Forever film screening? It's just 5 days away!

Check out the ""Black Citizenshi… https://t.co/iU1ZOU2Gx9",0,Twitter Web App,
Daniel Dromm,111122177,"Jackson Heights, NY",2023-03-03 00:37:08,Council removes anti-LGBTQ Vickie Paladino from Mental Health Committee https://t.co/szB2RuWQYQ,2,Twitter for iPhone,
fairwindcosplay,1298014163516579842,"New York, USA",2023-03-03 00:31:34,there is an older gentleman here to see the show tonight and he is complaining about Shakespeare…but also talking t… https://t.co/OPUK052M74,0,Twitter for iPhone,
OldMan Always Broke Again,734111744,"Newark, NJ",2023-03-03 00:12:52,Says the party that is in every woman’s and LGBTQ person’s business and is actively passing laws that tell schools… https://t.co/8RF9iogroS,0,Twitter for iPhone,
Steve Rogers/Captain America,1445622653692243973,"Brooklyn, NY",2023-03-03 00:12:34,@AngelOfLight616 Well it was what someone had posted about how they despise LGBTQ and yet I got triggered because t… https://t.co/FRSfPb8TWd,0,Twitter for iPhone,
Nikola Tesla 10 (Parody),1548445354185568263,"New York City, New York, USA",2023-03-03 00:10:33,Muslim group warns LGBTQ rights bill could encroach on religious liberty: 'Cramming this legislation through'… https://t.co/XlGIXwTy50,0,Twitter for iPhone,
I Meme Therefore I Am 🇺🇸,1511074777708085258,"New York, USA",2023-03-03 00:10:20,"LGBTQ activist Dem mayor, Patrick Lewis Wojahn who was 'mentored' by Buttigieg, arrested on dozens of counts of pos… https://t.co/ungOVmrKQT",4665,Twitter for iPhone,
ambrosia,756808108047994880,"New York, USA",2023-03-03 00:05:16,"@hag_hunter @inabasahime @ItsJoCa10 @pipkinpippa takes two seconds to google it 

- https://t.co/kznM1vjpWO

-… https://t.co/NyxzQB1YHI",0,Twitter for iPhone,
Suzanne Griffin,203605666,"Brooklyn, NY",2023-03-02 23:59:16,@inkedwerdsmith Creating and amplifying fear of people who are trans and LGBTQ is a tool fascists everywhere use fo… https://t.co/SBG7tIOMrS,0,Twitter Web App,
Bloomberg Economics,144274618,"New York, NY",2023-03-02 23:56:03,"Kenya will not allow same-sex marriages, President William Ruto says, as he rebukes the East African nation’s Supre… https://t.co/BkL2ar8nI2",2,SocialFlow,
solcyré,1533234119274115073,"Newark, NJ",2023-03-02 23:50:35,@glaad last reported some 300 anti-lgbtq bills at the state level https://t.co/nzbhgbtKiJ,0,Twitter for iPhone,
MJ,1209447333559070720,"Brooklyn, NY",2023-03-02 23:46:27,@TheNBACentral The lgbtq community need to apologize to the whole humanity fr💯,0,Twitter for iPhone,
Kat Tenbarge,429485301,"Brooklyn, NY",2023-03-02 23:18:20,"At the same time as this conversation is happening, there’s also a scary wave of censorship in the US targeting LGB… https://t.co/5fHB45phn6",4,Twitter for iPhone,
Ben Aquila,963496597,NYC,2023-03-02 23:15:15,"Trans athlete wins discrimination suit against #USA Powerlifting 🏳️‍⚧️

more👉https://t.co/HisUTU04Oa

#LGBT #LGBTQ… https://t.co/wUZCYwcsC0",1,Twitter Web App,
ESSENCE,27677483,"Brooklyn, NY",2023-03-02 23:12:39,"@JAlphonse_N jumped ‘In The Comments’ With Essence. We talked about why he advocates for the LGBTQ+ community, why… https://t.co/TNEAX2zZVr",16,Twitter Media Studio,
Politicore,1328844251195650048,"New York, NY",2023-03-02 23:10:28,@tortuga89r @mack4815162342 @EndWokeness The “extreme” of any group is going to be loud. The mistake is thinking th… https://t.co/joBnMTaGVE,0,Twitter for iPhone,
Sean David,388327672,New York City,2023-03-02 23:08:43,@JesseKellyDC Aw! Well I don’t think we’re there yet with all the LGBTQ laws under attack but how sweet of you to s… https://t.co/AKiepds9x6,0,Twitter for iPhone,
Kiyoshi Hara 🥓,12336532,"New York, NY",2023-03-02 23:03:00,LGBTQ rights: Japan PM under fire for same-sex marriage remarks (3/2 BBC) https://t.co/zQcV0eQ3iZ,0,TweetDeck,
fico (parody),227074506,"Brooklyn, NY",2023-03-02 23:02:21,there’s a dangerous wave of anti-lgbtq rhetoric coming from the right about queer people being groomers and i just… https://t.co/kDgWvfUTYH,0,Twitter for iPhone,
Edwin Betancourt Jr.,1596282501835755522,"Bronx, NY",2023-03-02 22:51:16,Kind of weird that Republicans are pro life but they’d rather leave a child an orphan than let an LGBTQ+ couple ado… https://t.co/9er8qrur0R,0,Twitter for iPhone,
Marti,25030365,"New York, NY",2023-03-02 22:48:18,"Every person who does drag, hires drag, watches drag on tv, attends drag shows needs to speak up. 

Attacks on drag… https://t.co/rxdu4QI2S4",66,Twitter for iPhone,
Sha Sha,794099360,"Brooklyn, NY",2023-03-02 22:30:55,"My heart is hurting 💔for the children of Tennessee &amp; especially for the lgbtq+ &amp; trans communities.
This is conside… https://t.co/FZibPOYBM1",0,Twitter for iPhone,
Lux “Ask Me About Self-Managed Abortion” Alptraum,717363,New York,2023-03-02 22:24:44,There are enough anti-LGBTQ bills that have a chance of becoming law that we don't need to worry about the random fringe ones,2,Twitter Web App,
Lux “Ask Me About Self-Managed Abortion” Alptraum,717363,New York,2023-03-02 22:24:04,"It is interesting to me that no one talks about *those* bills as though they are absolute certainties, but rather d… https://t.co/dZE13IIq1I",2,Twitter Web App,
Hersades1989,1483276484777328644,"New York, USA",2023-03-02 21:51:10,@TheReynoldsPam2 @robbystarbuck @BillLeeTN @SenJohnson @WilliamLamberth @LandonStarbuck @MattWalshBlog War?  LGBTQ… https://t.co/917dnCYSwk,0,Twitter Web App,
Javier Soriano,855478711,New York City,2023-03-02 21:37:55,@SawyerHackett Heterosexual couples are going to have MANY LGBTQ+ children 🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🤣🤣🤣🤣🤣,0,Twitter for Android,
David Crary,80917722,New York City,2023-03-02 21:37:55,"As Tennessee and some other states target drag shows, many wonder: Why? #LGBTQ
https://t.co/SiWflR0Uh0",0,Twitter Web App,
Just Shana 🌊,822891416523304960,"North Country, New York",2023-03-02 21:37:52,"Nazi supporters are literally hunting people of Jewish faith, POC, LGBTQ &amp; any who oppose them. There are far fewer… https://t.co/vR4KJzSHyq",0,Twitter for Android,
AS,1062101207815200769,"New York, NY",2023-03-02 21:35:57,@NYCMayorsOffice Were LGBTQ+ kids not able to apply for SYEP before? Is there nothing else more important to do?,0,Twitter for iPhone,
Raterina 🐀,502362596,"Bushwick, Brooklyn",2023-03-02 21:26:22,If a news article mentions ANYTHING about poc or lgbtq regardless of whether it’s in a political context or just a… https://t.co/tOx1barSZj,0,Twitter for iPhone,
The Mary Sue,225096034,New York,2023-03-02 21:20:00,"With a wave of anti-LGBTQ legislation sweeping across the United States, Republican politicians once again prove th… https://t.co/BK2PD7rDKs",1,TweetDeck Web App,
The Jewish Voice,57417404,"New York, NY",2023-03-02 21:19:08,"Teacher Allegedly Forced Girl To Use Male Pronouns, Causing Student To Be Suicidal, Lawsuit Says… https://t.co/dkPMsm97Cc",2,Twitter Web App,
NYC Mayor's Office,55338739,"New York, NY",2023-03-02 21:18:17,"Last year our Summer Youth Employment Program was a hit!

Now we're going to expand it and offer more career explor… https://t.co/eXoT00JSXy",0,TweetDeck,
Lady Mei Mei,1219119153157677056,"Brooklyn, NY",2023-03-02 21:11:56,"@DrLoupis Most parents don’t, most liberals don’t, most LGBTQ people don’t.

Stop trying to make it sound like our entire side is nuts.",0,Twitter for iPhone,
The Center,25358498,"New York, NY",2023-03-02 21:07:28,"Take action today to ensure protections for TGNCNB students, LGBTQ+ elders, and TGNCNBI New Yorkers statewide! 

Si… https://t.co/Apd1PpMBEm",1,Twitter Web App,
Radio Free Brooklyn,3047134356,"Brooklyn, NY",2023-03-02 21:01:15,"ON NOW: Tickled Punk - featuring LGBTQ+ artists from a different city, region, and/or corner of the 'rock' genre sp… https://t.co/iR335af9lt",0,Hootsuite Inc.,
Brionne Davis Davel,72559756,Los Angeles/New York,2023-03-02 20:57:43,"@atensnut Black people,LGBTQ people, most women,DACA recipients,etc those who want preventive health care. Have all… https://t.co/D9SwJvEcT7",0,Twitter for iPhone,
City of New York,250884927,New York City,2023-03-02 20:45:32,New York City’s Summer Youth Employment Program #SYEP turns 60 and is expanding to provide opportunities for our di… https://t.co/lRnZkadSwF,1,Twitter Web App,
Lux “Ask Me About Self-Managed Abortion” Alptraum,717363,New York,2023-03-02 20:39:27,"Also literally everyone is going to hate this but the biggest group within the LGBTQ community is...
...
...
...
BISEXUAL CIS WOMEN",0,Twitter Web App,
Lanna William,1603479024512163856,New York,2023-03-02 20:36:40,"Nurses Love Funny St Patricks Day TShirt It's also great gift on birthday.
Only 13$, Free returns on @amazon
US Lin… https://t.co/U9QFSXZOct",0,Twitter Web App,
Jay Davis 🇺🇸,1541647498330112000,"Newark, NJ",2023-03-02 20:23:25,@boldtiming Asians also run the drug trafficking that occurs in Northern California especially among the fentanyl a… https://t.co/CMD0zH3C2y,1,Twitter Web App,
